Time_s,GateDisplacement_cm,LiftSpeed_cm_per_s
1.65165011277976,-0,-0.0361956858980463
1.66833344725228,-0,-0.0723913717960925
1.6850167817248,-0,-0.0723913717960925
1.70170011619733,-0,-0.0723913717960925
1.71838345066985,-0,-0.0723913717960925
1.73506678514237,-0,-0.0723913717960925
1.7517501196149,-0,-0.0361956858980463
1.76843345408742,-0,-0
1.78511678855994,-0,-0
1.80180012303246,-0,-0
1.81848345750499,-0,-0
1.83516679197751,-0,-0
1.85185012645003,-0,-0
1.86853346092256,-0,-0
1.88521679539508,-0,-0
1.9019001298676,-0,-0
1.91858346434012,-0,-0
1.93526679881265,-0,-0
1.95195013328517,-0,-0
1.96863346775769,-0,-0
1.98531680223021,-0,-0
2.00200013670274,-0,-0
2.01868347117526,-0,-0
2.03536680564778,-0,-0
2.05205014012031,-0,-0
2.06873347459283,-0,-0
2.08541680906535,-0,-0
2.10210014353787,-0,-0
2.1187834780104,-0,-0
2.13546681248292,-0,-0
2.15215014695544,-0,-0
2.16883348142797,-0,-0
2.18551681590049,-0,-0
2.20220015037301,-0,-0
2.21888348484553,-0,-0
2.23556681931806,-0,-0
2.25225015379058,-0,-0
2.2689334882631,-0,-0
2.28561682273563,-0,-0
2.30230015720815,-0,-0
2.31898349168067,-0,-0
2.33566682615319,-0,-0
2.35235016062572,-0,-0
2.36903349509824,-0,-0
2.38571682957076,-0,-0
2.40240016404329,-0,-0
2.41908349851581,-0,-0
2.43576683298833,-0,-0
2.45245016746085,-0,-0
2.46913350193338,-0,-0
2.4858168364059,-0,-0
2.50250017087842,-0,-0
2.51918350535095,-0,-0
2.53586683982347,-0,-0
2.55255017429599,-0,-0
2.56923350876851,-0,-0
2.58591684324104,-0,-0
2.60260017771356,-0,-0
2.61928351218608,-0,-0
2.6359668466586,-0,-0
2.65265018113113,-0,-0
2.66933351560365,-0,-0
2.68601685007617,-0,-0
2.7027001845487,-0,-0
2.71938351902122,-0,-0
2.73606685349374,-0,-0
2.75275018796626,-0,-0
2.76943352243879,-0,-0
2.78611685691131,-0,-0
2.80280019138383,-0,-0
2.81948352585636,-0,-0
2.83616686032888,-0,-0
2.8528501948014,-0,-0
2.86953352927392,-0,-0
2.88621686374645,-0,-0
2.90290019821897,-0,-0
2.91958353269149,-0,-0
2.93626686716402,-0,-0
2.95295020163654,-0,-0
2.96963353610906,-0,-0
2.98631687058158,-0,-0
3.00300020505411,-0,-0
3.01968353952663,-0,0.0361956858980463
3.03636687399915,-0,0.108587057694148
3.05305020847167,-0,0.180978429490249
3.0697335429442,-0,0.253369801286342
3.08641687741672,-0,0.325761173082434
3.10310021188924,-0,0.398152544878526
3.11978354636177,0.0144927536231876,0.434348230776572
3.13646688083429,0.0289855072463776,0.434348230776572
3.15315021530681,0.0434782608695652,0.434348230776572
3.16983354977933,0.0579710144927528,0.434348230776572
3.18651688425186,0.0724637681159429,0.470543916674618
3.20320021872438,0.0869565217391304,0.579130974368766
3.2198835531969,0.0869565217391304,0.723913717960969
3.23656688766943,0.0869565217391304,0.868696461553154
3.25325022214195,0.0869565217391304,1.04967489104339
3.26993355661447,0.0869565217391304,1.30304469232974
3.28661689108699,0.101449275362318,1.59261017951413
3.30330022555952,0.130434782608696,1.84597998080047
3.31998356003204,0.173913043478261,2.13554546798486
3.33666689450456,0.217391304347826,2.53369801286339
3.35335022897709,0.275362318840579,2.96804624363997
3.37003356344961,0.347826086956522,3.3661987885185
3.38671689792213,0.420289855072465,3.72815564749898
3.40340023239465,0.478260869565217,4.09011250647946
3.42008356686718,0.55072463768116,4.37967799366385
3.4367669013397,0.637681159420291,4.59685210905214
3.45345023581222,0.724637681159421,4.77783053854239
3.47013357028475,0.797101449275361,4.92261328213456
3.48681690475727,0.884057971014492,5.0312003398287
3.50350023922979,0.985507246376812,5.10359171162481
3.52018357370231,1.07246376811594,5.13978739752285
3.53686690817484,1.15942028985507,5.10359171162481
3.55355024264736,1.2463768115942,5.03120033982872
3.57023357711988,1.34782608695652,4.99500465393066
3.5869169115924,1.43478260869565,4.92261328213457
3.60360024606493,1.50724637681159,4.77783053854237
3.62028358053745,1.57971014492754,4.66924348084822
3.63696691500997,1.65217391304348,4.59685210905213
3.6536502494825,1.72463768115942,4.52446073725603
3.67033358395502,1.79710144927536,4.37967799366384
3.68701691842754,1.85507246376812,4.23489525007165
3.70370025290006,1.92753623188406,4.23489525007164
3.72038358737259,2,4.2710909359697
3.73706692184511,2.07246376811594,4.2710909359697
3.75375025631763,2.14492753623188,4.30728662186775
3.77043359079016,2.20289855072464,4.41587367956189
3.78711692526268,2.27536231884058,4.59685210905213
3.8038002597352,2.36231884057971,4.74163485264432
3.82048359420772,2.43478260869565,4.85022191033847
3.83716692868025,2.5072463768116,4.95880896803261
3.85385026315277,2.59420289855073,4.99500465393066
3.87053359762529,2.69565217391304,5.03120033982871
3.88721693209782,2.79710144927536,5.06739602572676
3.90390026657034,2.88405797101449,5.03120033982872
3.92058360104286,2.98550724637681,4.99500465393067
3.93726693551538,3.07246376811594,5.03120033982871
3.95395026998791,3.14492753623188,5.0312003398287
3.97063360446043,3.21739130434783,4.92261328213457
3.98731693893295,3.28985507246377,4.77783053854238
4.00400027340548,3.36231884057971,4.66924348084824
4.020683607878,3.43478260869565,4.56065642315408
4.03736694235052,3.52173913043478,4.41587367956189
4.05405027682304,3.59420289855073,4.3434823077658
4.07073361129557,3.66666666666667,4.37967799366385
4.08741694576809,3.73913043478261,4.41587367956189
4.10410028024061,3.81159420289855,4.41587367956189
4.12078361471313,3.88405797101449,4.41587367956189
4.13746694918566,3.94202898550725,4.41587367956189
4.15415028365818,4.01449275362319,4.45206936545994
4.1708336181307,4.10144927536232,4.48826505135798
4.18751695260323,4.17391304347826,4.52446073725602
4.20420028707575,4.2463768115942,4.56065642315408
4.22088362154827,4.31884057971014,4.56065642315409
4.23756695602079,4.40579710144927,4.59685210905213
4.25425029049332,4.4927536231884,4.63304779495018
4.27093362496584,4.56521739130435,4.59685210905213
4.28761695943836,4.65217391304348,4.52446073725604
4.30430029391089,4.72463768115942,4.48826505135799
4.32098362838341,4.79710144927536,4.48826505135798
4.33766696285593,4.8695652173913,4.45206936545993
4.35435029732845,4.94202898550725,4.37967799366385
4.37103363180098,5.01449275362319,4.3434823077658
4.3877169662735,5.07246376811594,4.3434823077658
4.40440030074602,5.14492753623188,4.37967799366383
4.42108363521855,5.21739130434783,4.45206936545993
4.43776696969107,5.28985507246377,4.52446073725604
4.45445030416359,5.36231884057971,4.59685210905213
4.47113363863611,5.43478260869565,4.66924348084822
4.48781697310864,5.52173913043478,4.74163485264432
4.50450030758116,5.60869565217391,4.77783053854238
4.52118364205368,5.69565217391304,4.77783053854238
4.5378669765262,5.78260869565217,4.77783053854237
4.55455031099873,5.8695652173913,4.77783053854237
4.57123364547125,5.95652173913043,4.74163485264432
4.58791697994377,6.02898550724638,4.70543916674628
4.6046003144163,6.10144927536232,4.70543916674628
4.62128364888882,6.17391304347826,4.70543916674627
4.63796698336134,6.2463768115942,4.66924348084822
4.65465031783387,6.31884057971015,4.59685210905214
4.67133365230639,6.3768115942029,4.56065642315409
4.68801698677891,6.46376811594203,4.56065642315408
4.70470032125143,6.55072463768116,4.56065642315407
4.72138365572396,6.63768115942029,4.56065642315408
4.73806699019648,6.71014492753623,4.59685210905214
4.754750324669,6.78260869565217,4.66924348084823
4.77143365914152,6.8695652173913,4.77783053854237
4.78811699361405,6.94202898550725,4.85022191033846
4.80480032808657,7.01449275362319,4.85022191033848
4.82148366255909,7.08695652173913,4.81402622444043
4.83816699703162,7.17391304347826,4.77783053854237
4.85485033150414,7.26086956521739,4.77783053854237
4.87153366597666,7.34782608695652,4.74163485264433
4.88821700044918,7.43478260869565,4.70543916674628
4.90490033492171,7.52173913043478,4.66924348084823
4.92158366939423,7.59420289855072,4.59685210905213
4.93826700386675,7.66666666666667,4.56065642315408
4.95495033833928,7.73913043478261,4.5606564231541
4.9716336728118,7.81159420289855,4.56065642315409
4.98831700728432,7.88405797101449,4.56065642315408
5.00500034175684,7.94202898550725,4.56065642315408
5.02168367622937,8,4.63304779495019
5.03836701070189,8.08695652173913,4.70543916674628
5.05505034517441,8.17391304347826,4.70543916674627
5.07173367964694,8.26086956521739,4.70543916674626
5.08841701411946,8.34782608695652,4.66924348084823
5.10510034859198,8.43478260869565,4.66924348084824
5.1217836830645,8.53623188405797,4.74163485264433
5.13846701753703,8.60869565217391,4.74163485264432
5.15515035200955,8.68115942028985,4.63304779495017
5.17183368648207,8.7536231884058,4.52446073725604
5.18851702095459,8.81159420289855,4.45206936545994
5.20520035542712,8.88405797101449,4.37967799366384
5.22188368989964,8.95652173913043,4.27109093596968
5.23856702437216,9.02898550724638,4.1986995641736
5.25525035884469,9.08695652173913,4.23489525007166
5.27193369331721,9.15942028985507,4.27109093596971
5.28861702778973,9.23188405797102,4.34348230776579
5.30530036226225,9.30434782608696,4.45206936545994
5.32198369673478,9.3768115942029,4.52446073725604
5.3386670312073,9.44927536231884,4.59685210905214
5.35535036567982,9.53623188405797,4.66924348084823
5.37203370015235,9.60869565217391,4.70543916674628
5.38871703462487,9.69565217391304,4.70543916674629
5.40540036909739,9.78260869565217,4.74163485264433
5.42208370356991,9.8695652173913,4.77783053854238
5.43876703804244,9.95652173913043,4.77783053854237
5.45545037251496,10.0289855072464,4.77783053854237
5.47213370698748,10.1014492753623,4.81402622444043
5.48881704146001,10.1739130434783,4.85022191033848
5.50550037593253,10.2608695652174,4.77783053854237
5.52218371040505,10.3333333333333,4.66924348084822
5.53886704487757,10.4057971014493,4.59685210905214
5.5555503793501,10.4927536231884,4.52446073725604
5.57223371382262,10.5797101449275,4.48826505135798
5.58891704829514,10.6666666666667,4.45206936545993
5.60560038276767,10.7246376811594,4.41587367956189
5.62228371724019,10.7971014492754,4.4158736795619
5.63896705171271,10.8695652173913,4.4158736795619
5.65565038618523,10.9275362318841,4.37967799366384
5.67233372065776,11,4.30728662186774
5.68901705513028,11.0579710144928,4.23489525007165
5.7057003896028,11.1449275362319,4.19869956417361
5.72238372407532,11.2173913043478,4.23489525007165
5.73906705854785,11.2898550724638,4.30728662186775
5.75575039302037,11.3623188405797,4.45206936545995
5.77243372749289,11.4347826086957,4.56065642315409
5.78911706196542,11.5072463768116,4.63304779495019
5.80580039643794,11.5652173913043,4.74163485264432
5.82248373091046,11.6521739130435,4.77783053854237
5.83916706538299,11.7391304347826,4.81402622444043
5.85585039985551,11.8405797101449,4.85022191033848
5.87253373432803,11.9130434782609,4.92261328213456
5.88921706880055,12,5.03120033982871
5.90590040327308,12.1014492753623,5.13978739752287
5.9225837377456,12.1739130434783,5.21217876931896
5.93926707221812,12.2608695652174,5.1759830834209
5.95595040669064,12.3333333333333,5.06739602572675
5.97263374116317,12.4347826086957,4.99500465393066
5.98931707563569,12.5217391304348,4.95880896803262
6.00600041010821,12.6086956521739,4.81402622444043
6.02268374458074,12.695652173913,4.70543916674627
6.03936707905326,12.768115942029,4.66924348084823
6.05605041352578,12.8405797101449,4.63304779495019
6.0727337479983,12.9130434782609,4.52446073725605
6.08941708247083,12.9855072463768,4.37967799366384
6.10610041694335,13.0434782608696,4.30728662186774
6.12278375141587,13.1159420289855,4.23489525007166
6.1394670858884,13.1884057971014,4.16250387827556
6.15615042036092,13.2608695652174,4.12630819237751
6.17283375483344,13.3188405797101,4.1263081923775
6.18951708930596,13.3913043478261,4.1263081923775
6.20620042377849,13.463768115942,4.16250387827556
6.22288375825101,13.536231884058,4.19869956417361
6.23956709272353,13.5942028985507,4.23489525007165
6.25625042719606,13.6666666666667,4.30728662186775
6.27293376166858,13.7391304347826,4.4158736795619
6.2896170961411,13.8115942028986,4.488265051358
6.30630043061362,13.8840579710145,4.48826505135799
6.32298376508615,13.9565217391304,4.52446073725602
6.33966709955867,14.0434782608696,4.59685210905213
6.35635043403119,14.1304347826087,4.63304779495019
6.37303376850371,14.2173913043478,4.63304779495019
6.38971710297624,14.2898550724638,4.63304779495018
6.40640043744876,14.3623188405797,4.63304779495018
6.42308377192128,14.4492753623188,4.56065642315409
6.43976710639381,14.5217391304348,4.37967799366385
6.45645044086633,14.5942028985507,4.16250387827555
6.47313377533885,14.6666666666667,3.90913407698921
6.48981710981137,14.7391304347826,3.65576427570288
6.5065004442839,14.8115942028986,3.40239447441654
6.52318377875642,14.8550724637681,3.07663330133411
6.53986711322894,14.8985507246377,2.75087212825167
6.55655044770147,14.9420289855072,2.42511095516923
6.57323378217399,14.9710144927536,2.06315409618875
6.58991711664651,15,1.70119723720827
6.60660045111903,15.0144927536232,1.33924037822779
6.62328378559156,15.0289855072464,1.0496748910434
6.63996712006408,15.0434782608696,0.832500775655108
6.6566504545366,15.0434782608696,0.651522346164869
6.67333378900913,15.0434782608696,0.506739602572678
6.69001712348165,15.0434782608696,0.39815254487853
6.70670045795417,15.0434782608696,0.361956858980481
6.72338379242669,15.0434782608696,0.361956858980484
6.74006712689922,15.0434782608696,0.361956858980484
6.75675046137174,15.0579710144928,0.325761173082435
6.77343379584426,15.0579710144928,0.325761173082435
6.79011713031679,15.0724637681159,0.361956858980483
6.80680046478931,15.0869565217391,0.361956858980483
6.82348379926183,15.1014492753623,0.361956858980483
6.84016713373435,15.1159420289855,0.325761173082436
6.85685046820688,15.1014492753623,0.289565487184388
6.8735338026794,15.1159420289855,0.25336980128634
6.89021713715192,15.1159420289855,0.180978429490245
6.90690047162444,15.1159420289855,0.0723913717960995
6.92358380609697,15.1159420289855,-0.0361956858980486
6.94026714056949,15.1014492753623,-0.0723913717960945
6.95695047504201,15.1159420289855,-0.0361956858980459
6.97363380951454,15.1014492753623,9.62193288008469e-16
6.99031714398706,15.1014492753623,9.62193288008469e-16
7.00700047845958,15.0869565217391,0.0361956858980505
7.0236838129321,15.0869565217391,0.072391371796099
7.04036714740463,15.1014492753623,0.108587057694146
7.05705048187715,15.1014492753623,0.108587057694146
7.07373381634967,15.1159420289855,0.0723913717960964
7.0904171508222,15.1159420289855,0.0723913717960938
7.10710048529472,15.1304347826087,0.108587057694142
7.12378381976724,15.1304347826087,0.144782743592192
7.14046715423976,15.1304347826087,0.0723913717960945
7.15715048871229,15.1304347826087,-1.94289029309402e-15
7.17383382318481,15.1159420289855,-1.93363843455548e-15
7.19051715765733,15.1159420289855,-2.89583172256395e-15
7.20720049212986,15.1159420289855,-0.0361956858980524
7.22388382660238,15.1159420289855,-0.072391371796101
7.2405671610749,15.1014492753623,-0.072391371796101
7.25725049554742,15.1014492753623,-0.072391371796101
7.27393383001995,15.1159420289855,-0.0361956858980515
7.29061716449247,15.1159420289855,-0.0361956858980498
7.30730049896499,15.1159420289855,-0.0723913717960977
7.32398383343751,15.1159420289855,-0.0723913717960977
7.34066716791004,15.1159420289855,-2.88657986402541e-15
7.35735050238256,15.1159420289855,0.0723913717960929
7.37403383685508,15.1159420289855,0.0361956858980459
7.39071717132761,15.1014492753623,0.0361956858980476
7.40740050580013,15.1014492753623,0.0723913717960962
7.42408384027265,15.1014492753623,0.0723913717960962
7.44076717474517,15.1159420289855,0.0361956858980466
7.4574505092177,15.1159420289855,-2.89583172256395e-15
7.47413384369022,15.1159420289855,-2.89583172256395e-15
7.49081717816274,15.1304347826087,0.036195685898045
7.50750051263527,15.1304347826087,0.0723913717960928
7.52418384710779,15.1304347826087,0.0723913717960928
7.54086718158031,15.1159420289855,0.0723913717960945
7.55755051605283,15.1159420289855,0.0723913717960952
7.57423385052536,15.1159420289855,0.0723913717960952
7.59091718499788,15.1159420289855,0.0361956858980466
7.6076005194704,15.1159420289855,-1.93363843455548e-15
7.62428385394293,15.1159420289855,-1.93363843455548e-15
7.64096718841545,15.1304347826087,0.0361956858980476
7.65765052288797,15.1304347826087,0.0723913717960971
7.67433385736049,15.1304347826087,0.0723913717960971
7.69101719183302,15.1304347826087,0.0723913717960971
7.70770052630554,15.1304347826087,0.0723913717960971
7.72438386077806,15.1304347826087,0.0723913717960971
7.74106719525059,15.1304347826087,0.0361956858980486
7.75775052972311,15.1304347826087,-0.0361956858980495
7.77443386419563,15.1304347826087,-0.108587057694145
7.79111719866815,15.1304347826087,-0.144782743592192
7.80780053314068,15.1304347826087,-0.144782743592192
7.8244838676132,15.1304347826087,-0.144782743592192
7.84116720208572,15.1304347826087,-0.144782743592192
7.85785053655824,15.1159420289855,-0.108587057694145
7.87453387103077,15.1014492753623,-0.0361956858980476
7.89121720550329,15.1014492753623,9.48315500200654e-16
7.90790053997581,15.1014492753623,-0.0361956858980467
7.92458387444834,15.1014492753623,-0.0723913717960972
7.94126720892086,15.1014492753623,-0.0723913717960972
7.95795054339338,15.1159420289855,-0.0361956858980476
7.97463387786591,15.1304347826087,0.0361956858980479
7.99131721233843,15.1304347826087,0.108587057694143
8.00800054681095,15.1159420289855,0.18097842949024
8.02468388128347,15.1159420289855,0.217174115388288
8.041367215756,15.1159420289855,0.217174115388288
8.05805055022852,15.1159420289855,0.180978429490241
8.07473388470104,15.1159420289855,0.108587057694144
8.09141721917356,15.1304347826087,-1.52655665885959e-15
8.10810055364609,15.1449275362319,-0.0723913717960974
8.12478388811861,15.1449275362319,-0.0723913717960938
8.14146722259113,15.1449275362319,-0.0723913717960938
8.15815055706366,15.1449275362319,-0.0723913717960938
8.17483389153618,15.1449275362319,-0.0723913717960938
8.1915172260087,15.1159420289855,-0.0723913717960954
8.20820056048122,15.1014492753623,-0.0723913717960927
8.22488389495375,15.1014492753623,-0.108587057694141
8.24156722942627,15.1014492753623,-0.180978429490236
8.25825056389879,15.1014492753623,-0.217174115388283
8.27493389837132,15.1014492753623,-0.217174115388283
8.29161723284384,15.1159420289855,-0.144782743592187
8.30830056731636,15.1304347826087,-0.0361956858980431
8.32498390178888,15.1159420289855,3.85339908130315e-15
8.34166723626141,15.1014492753623,3.85339908130315e-15
8.35835057073393,15.1014492753623,3.85339908130315e-15
8.37503390520645,15.1014492753623,3.85339908130315e-15
8.39171723967898,15.1014492753623,-0.0361956858980431
8.4084005741515,15.1014492753623,-0.108587057694142
8.42508390862402,15.1014492753623,-0.0723913717960955
8.44176724309654,15.1014492753623,0.0723913717960955
8.45845057756907,15.1014492753623,0.108587057694142
8.47513391204159,15.1014492753623,0.0723913717960938
8.49181724651411,15.1014492753623,0.0361956858980469
8.50850058098663,15.1014492753623,-1.9151347174784e-15
8.52518391545916,15.1159420289855,-0.0361956858980524
8.54186724993168,15.1304347826087,-0.108587057694149
8.5585505844042,15.1159420289855,-0.144782743592197
8.57523391887673,15.1159420289855,-0.180978429490244
8.59191725334925,15.1014492753623,-0.217174115388292
8.60860058782177,15.1014492753623,-0.217174115388292
8.62528392229429,15.0869565217391,-0.217174115388291
8.64196725676682,15.0724637681159,-0.217174115388291
8.65865059123934,15.0724637681159,-0.144782743592191
8.67533392571186,15.0579710144928,-0.036195685898043
8.69201726018439,15.0579710144928,0.0361956858980508
8.70870059465691,15.0579710144928,0.0723913717960996
8.72538392912943,15.0724637681159,0.10858705769415
8.74206726360195,15.0869565217391,0.180978429490247
8.75875059807448,15.1014492753623,0.217174115388295
8.775433932547,15.1159420289855,0.217174115388295
8.79211726701952,15.1159420289855,0.217174115388296
8.80880060149205,15.1159420289855,0.180978429490245
8.82548393596457,15.1159420289855,0.0723913717960974
8.84216727043709,15.1159420289855,-0.0361956858980461
8.85885060490961,15.1159420289855,-0.144782743592194
8.87553393938214,15.1014492753623,-0.253369801286341
8.89221727385466,15.1014492753623,-0.282326350004779
8.90890060832718,15.0869565217391,-0.264228507055754
8.9255839427997,15.0724637681159,-0.242511095516925
8.94226727727223,15.0724637681159,-0.264557558745736
8.95895061174475,15.0579710144928,-0.29101331462031
8.97563394621727,15.0579710144928,-0.275087212825171
8.9923172806898,15.0608695652174,-0.255179585581246
9.00900061516232,15.0652173913043,-0.229584064839052
